entropy_type,entropy
correct train,0.3820203
correct train,0.2833073
correct train,0.25532466
correct train,0.07189694
correct train,0.34664392
correct train,0.30120534
correct train,1.5484351e-05
correct train,0.0076999194
correct train,0.46255267
correct train,0.5653225
correct train,0.27746457
correct train,0.2543418
correct train,0.29239407
correct train,0.63909596
correct train,0.098754615
correct train,0.04776715
correct train,0.3545675
correct train,0.19382031
correct train,0.2870176
correct train,0.35395938
correct train,0.0017432504
correct train,0.2089347
correct train,0.3053275
correct train,0.3894116
correct train,0.40166068
correct train,0.38274497
correct train,0.082152694
correct train,0.47392896
correct train,0.4647104
correct train,0.018133452
correct train,0.68833995
correct train,0.35166728
correct train,2.5227288e-05
correct train,0.29123193
correct train,0.44165847
correct train,0.28612018
correct train,0.5835858
correct train,0.36742795
correct train,3.639655e-05
correct train,0.022786066
correct train,0.028914457
correct train,0.4207704
correct train,0.5844335
correct train,0.15497243
correct train,0.44313914
correct train,0.47508872
correct train,0.31663316
correct train,0.25491554
correct train,3.9741157e-05
correct train,0.35061324
correct train,4.1205723e-05
correct train,0.18969254
correct train,0.45579198
correct train,0.6113194
correct train,0.22164738
correct train,1.5320658e-05
correct train,0.00019016807
correct train,0.14392477
correct train,0.29405934
correct train,0.00018817272
correct train,0.66019976
correct train,0.0155214565
correct train,0.38538846
correct train,0.31743115
correct train,0.18937832
correct train,0.34736666
correct train,0.1845376
correct train,2.2450786e-05
correct train,0.5760039
correct train,0.2458607
correct train,0.39034215
correct train,0.31264558
correct train,0.019914158
correct train,0.6897106
correct train,0.39967608
correct train,0.43905675
correct train,0.6583755
correct train,0.53807706
correct train,0.5634639
correct train,0.0007910297
correct train,0.17413403
correct train,0.04492315
correct train,0.031591114
correct train,0.6430328
correct train,0.13552505
correct train,0.14888522
correct train,0.36725712
correct train,0.11477622
correct train,0.22990814
correct train,0.29687905
correct train,0.2221453
correct train,0.34826213
correct train,0.08534461
correct train,0.20868284
correct train,0.3928747
correct train,0.2870714
correct train,0.1041102
correct train,0.004490622
correct train,0.04175603
correct train,0.032667033
correct train,1.8061726e-05
correct train,0.28998998
correct train,0.25446478
correct train,0.47419643
correct train,0.33641225
correct train,0.24321203
correct train,7.029122e-05
correct train,0.354282
correct train,0.4727741
correct train,0.65106714
correct train,0.15477127
correct train,0.040826753
correct train,0.30263847
correct train,0.69097435
correct train,0.0005196564
correct train,0.0803828
correct train,0.33356556
correct train,0.24580659
correct train,0.46187094
correct train,0.20653641
correct train,0.002605417
correct train,0.22827627
correct train,0.09456584
correct train,1.441094e-05
correct train,0.03125773
correct train,0.4819286
correct train,0.6871907
correct train,0.47584724
correct train,0.32932374
correct train,0.35451406
correct train,0.41323966
correct train,0.42617822
correct train,0.017352521
correct train,0.503936
correct train,0.017259847
correct train,0.40483028
correct train,0.5834964
correct train,0.072888896
correct train,0.28632465
correct train,0.5396085
correct train,0.585827
correct train,0.4938537
correct train,0.0035122149
correct train,0.049511366
correct train,0.30901223
correct train,0.338771
correct train,0.00018817272
correct train,0.30607355
correct train,0.30587837
correct train,0.23861173
correct train,0.17646983
correct train,0.2671659
correct train,2.1478198e-07
correct train,0.00018857964
correct train,0.17452888
correct train,0.5435213
correct train,0.3675702
correct train,0.65526533
correct train,0.036796764
correct train,0.5197956
correct train,0.0558099
correct train,0.38921627
correct train,0.18376715
correct train,0.6014018
correct train,0.6640962
correct train,0.0072093
correct train,0.4518847
correct train,0.0013309553
correct train,0.24314594
correct train,0.0337729
correct train,0.21447635
correct train,0.47584724
correct train,0.00025556303
correct train,0.54418427
correct train,0.34060153
correct train,0.58648324
correct train,0.5736825
correct train,0.2870149
correct train,0.6000116
correct train,0.29464495
correct train,0.083648115
correct train,0.055474952
correct train,0.564525
correct train,0.35918438
correct train,0.38726878
correct train,0.2827396
correct train,0.4631606
correct train,0.32086998
correct train,0.007738265
correct train,0.2911695
correct train,0.32062295
correct train,0.038970485
correct train,0.29229587
correct train,0.32134297
correct train,0.54709214
correct train,0.2673375
correct train,0.5299107
correct train,0.23994443
correct train,0.65241873
correct train,0.18118155
correct train,0.33500013
correct train,0.0032799498
correct train,0.30001557
correct train,0.32994464
correct train,0.058061916
correct train,0.51972336
correct train,0.28112078
correct train,0.69282573
correct train,0.20534489
correct train,0.31973737
correct train,0.6336522
correct train,0.3489439
correct train,0.21447635
correct train,0.035986193
correct train,0.24215972
correct train,0.5157966
correct train,0.30484322
correct train,0.0055642324
correct train,0.40476242
correct train,0.30335358
correct train,0.049970124
correct train,0.12051296
correct train,0.14592692
correct train,0.5908504
correct train,0.24280638
correct train,0.35406715
correct train,0.40165573
correct train,0.57906353
correct train,0.2697132
correct train,0.5633743
correct train,0.3539868
correct train,0.0024916334
correct train,0.23422162
correct train,0.042748988
correct train,0.22277482
correct train,0.4331128
correct train,0.4743302
correct train,0.2388655
correct train,0.47540325
correct train,0.3698616
correct train,0.090890944
correct train,0.08347377
correct train,0.004498409
correct train,0.5194913
correct train,0.6768676
correct train,0.32313225
correct train,0.31536412
correct train,0.23749661
correct train,5.964483e-05
correct train,0.30413863
correct train,0.012181393
correct train,0.30742663
correct train,0.37197652
correct train,0.17686091
correct train,0.3023193
correct train,0.30520576
correct train,0.4557494
correct train,0.0380843
correct train,0.00020407002
correct train,0.32689774
correct train,0.22341402
correct train,4.2420083e-06
correct train,0.47459763
correct train,0.35288998
correct train,0.30312523
correct train,0.14281918
correct train,0.32722685
correct train,0.1918084
correct train,0.26840976
correct train,0.31455737
correct train,0.07614014
correct train,8.572529e-05
correct train,0.055729628
correct train,0.26883206
correct train,0.32956588
correct train,0.28901464
correct train,0.46408927
correct train,0.05067382
correct train,0.33908266
correct train,0.572943
correct train,0.0029319834
correct train,1.5931106e-07
correct train,0.47419643
correct train,0.6874197
correct train,0.23461533
correct train,0.5170857
correct train,0.475208
correct train,0.2888112
correct train,0.47984397
correct train,0.0231896
correct train,0.6748545
correct train,0.00019952832
correct train,0.1088431
correct train,0.28790784
correct train,0.546139
correct train,0.34072036
correct train,0.24159674
correct train,0.5821964
correct train,0.29038087
correct train,0.64499754
correct train,0.15591761
correct train,0.35021394
correct train,0.0019075435
correct train,0.28044042
correct train,2.2611403e-06
correct train,0.02683334
correct train,0.6198483
correct train,0.17691353
correct train,0.18443662
correct train,0.015595932
correct train,0.0018230223
correct train,0.2795859
correct train,0.3399433
correct train,0.00026921436
correct train,0.5891689
correct train,0.00088943256
correct train,0.09735572
correct train,0.00088943256
correct train,0.50541615
correct train,0.0008494649
correct train,0.33908415
correct train,0.38354212
correct train,0.35297322
correct train,6.0126564e-05
correct train,0.06285792
correct train,0.08277452
correct train,2.7783912e-08
correct train,0.2552945
correct train,0.25711673
correct train,0.45435756
correct train,3.785236e-09
correct train,0.39230496
correct train,0.342203
correct train,0.3529535
correct train,0.31487545
correct train,0.56199706
correct train,0.058918774
correct train,0.44923002
correct train,0.59586847
correct train,0.31131163
correct train,0.061689816
correct train,2.5373784e-05
correct train,0.14690587
correct train,0.63659436
correct train,0.24198553
correct train,0.3900228
correct train,0.32323304
correct train,0.00088943256
correct train,0.33357358
correct train,0.2541978
correct train,0.5115899
correct train,0.3629311
correct train,0.026776306
correct train,0.30796486
correct train,0.534727
correct train,0.32277435
correct train,0.44141847
correct train,0.3444993
correct train,0.03507043
correct train,0.0012864808
correct train,0.25820467
correct train,0.19695559
correct train,0.40447888
correct train,0.46838984
correct train,0.27163118
correct train,0.48317575
correct train,0.37623772
correct train,0.3523674
correct train,0.47571662
correct train,0.00088943256
correct train,0.24897946
correct train,0.33955142
correct train,0.475208
correct train,0.31294754
correct train,0.5338912
correct train,0.4282893
correct train,0.3823034
correct train,0.40376866
correct train,0.50992864
correct train,0.26219332
correct train,0.6718632
correct train,0.14874804
correct train,0.30053458
correct train,0.5146649
correct train,0.6733707
correct train,0.68089736
correct train,0.39510205
correct train,0.68987495
correct train,0.3421059
correct train,0.588636
correct train,0.52509695
correct train,0.689541
correct train,0.26816544
correct train,0.00041013403
correct train,0.18485342
correct train,0.022602856
correct train,0.47758102
correct train,0.5455806
correct train,0.031660005
correct train,0.053085633
correct train,0.50886476
correct train,0.23889425
correct train,0.21532744
correct train,0.36597985
correct train,0.23490725
correct train,0.23461533
correct train,0.17744833
correct train,0.35327378
correct train,4.6706282e-05
correct train,0.000715836
correct train,0.3262942
correct train,0.5967806
correct train,0.4532322
correct train,0.29147315
correct train,0.4913622
correct train,0.511822
correct train,0.03368554
correct train,0.00124644
correct train,0.36461842
