epoch,alpha,method,certain_accuracy,uncertain_accuracy,n_certain,n_uncertain
1,0.949999988079071,entropy,0.9767441749572754,0.5974522233009338,43,785
1,0.949999988079071,information_content,0.9767441749572754,0.5974522233009338,43,785
1,0.949999988079071,probability_gap,0.9767441749572754,0.5974522233009338,43,785
1,0.949999988079071,combined,0.9767441749572754,0.5974522233009338,43,785
1,0.9599999785423279,entropy,1.0,0.6002522110939026,35,793
1,0.9599999785423279,information_content,1.0,0.6002522110939026,35,793
1,0.9599999785423279,probability_gap,1.0,0.6002522110939026,35,793
1,0.9599999785423279,combined,1.0,0.6002522110939026,35,793
1,0.9700000286102295,entropy,1.0,0.604738175868988,26,802
1,0.9700000286102295,information_content,1.0,0.604738175868988,26,802
1,0.9700000286102295,probability_gap,1.0,0.604738175868988,26,802
1,0.9700000286102295,combined,1.0,0.604738175868988,26,802
1,0.9800000190734863,entropy,1.0,0.6086419820785522,18,810
1,0.9800000190734863,information_content,1.0,0.6086419820785522,18,810
1,0.9800000190734863,probability_gap,1.0,0.6086419820785522,18,810
1,0.9800000190734863,combined,1.0,0.6086419820785522,18,810
1,0.9900000095367432,entropy,1.0,0.6124694347381592,10,818
1,0.9900000095367432,information_content,1.0,0.6124694347381592,10,818
1,0.9900000095367432,probability_gap,1.0,0.6124694347381592,10,818
1,0.9900000095367432,combined,1.0,0.6124694347381592,10,818
1,1.0,entropy,1.0,0.6162227392196655,2,826
1,1.0,information_content,1.0,0.6162227392196655,2,826
1,1.0,probability_gap,1.0,0.6162227392196655,2,826
1,1.0,combined,1.0,0.6162227392196655,2,826
2,0.0,entropy,0.6871980428695679,,828,0
2,0.0,information_content,0.6871980428695679,,828,0
2,0.0,probability_gap,0.6871980428695679,,828,0
2,0.0,combined,0.6871980428695679,,828,0
2,0.009999999776482582,entropy,0.6865853667259216,0.75,820,8
2,0.009999999776482582,information_content,0.6865853667259216,0.75,820,8
2,0.009999999776482582,probability_gap,0.6865853667259216,0.75,820,8
2,0.009999999776482582,combined,0.6865853667259216,0.75,820,8
2,0.019999999552965164,entropy,0.6884236335754395,0.625,812,16
2,0.019999999552965164,information_content,0.6884236335754395,0.625,812,16
2,0.019999999552965164,probability_gap,0.6884236335754395,0.625,812,16
2,0.019999999552965164,combined,0.6884236335754395,0.625,812,16
2,0.029999999329447746,entropy,0.6915422677993774,0.5416666865348816,804,24
2,0.029999999329447746,information_content,0.6915422677993774,0.5416666865348816,804,24
2,0.029999999329447746,probability_gap,0.6915422677993774,0.5416666865348816,804,24
2,0.029999999329447746,combined,0.6915422677993774,0.5416666865348816,804,24
2,0.03999999910593033,entropy,0.696855366230011,0.4545454680919647,795,33
2,0.03999999910593033,information_content,0.696855366230011,0.4545454680919647,795,33
2,0.03999999910593033,probability_gap,0.696855366230011,0.4545454680919647,795,33
2,0.03999999910593033,combined,0.696855366230011,0.4545454680919647,795,33
2,0.04999999701976776,entropy,0.7026683688163757,0.39024388790130615,787,41
2,0.04999999701976776,information_content,0.7026683688163757,0.39024388790130615,787,41
2,0.04999999701976776,probability_gap,0.7026683688163757,0.39024388790130615,787,41
2,0.04999999701976776,combined,0.7026683688163757,0.39024388790130615,787,41
2,0.05999999865889549,entropy,0.7060333490371704,0.3877550959587097,779,49
2,0.05999999865889549,information_content,0.7060333490371704,0.3877550959587097,779,49
2,0.05999999865889549,probability_gap,0.7060333490371704,0.3877550959587097,779,49
2,0.05999999865889549,combined,0.7060333490371704,0.3877550959587097,779,49
2,0.07000000029802322,entropy,0.7068741917610168,0.42105263471603394,771,57
2,0.07000000029802322,information_content,0.7068741917610168,0.42105263471603394,771,57
2,0.07000000029802322,probability_gap,0.7068741917610168,0.42105263471603394,771,57
2,0.07000000029802322,combined,0.7068741917610168,0.42105263471603394,771,57
2,0.07999999821186066,entropy,0.7073490619659424,0.4545454680919647,762,66
2,0.07999999821186066,information_content,0.7073490619659424,0.4545454680919647,762,66
2,0.07999999821186066,probability_gap,0.7073490619659424,0.4545454680919647,762,66
2,0.07999999821186066,combined,0.7073490619659424,0.4545454680919647,762,66
2,0.08999999612569809,entropy,0.709549069404602,0.45945945382118225,754,74
2,0.08999999612569809,information_content,0.709549069404602,0.45945945382118225,754,74
2,0.08999999612569809,probability_gap,0.709549069404602,0.45945945382118225,754,74
2,0.08999999612569809,combined,0.709549069404602,0.45945945382118225,754,74
2,0.09999999403953552,entropy,0.711796224117279,0.46341463923454285,746,82
2,0.09999999403953552,information_content,0.711796224117279,0.46341463923454285,746,82
2,0.09999999403953552,probability_gap,0.711796224117279,0.46341463923454285,746,82
2,0.09999999403953552,combined,0.711796224117279,0.46341463923454285,746,82
2,0.10999999940395355,entropy,0.716802179813385,0.4444444477558136,738,90
2,0.10999999940395355,information_content,0.716802179813385,0.4444444477558136,738,90
2,0.10999999940395355,probability_gap,0.716802179813385,0.4444444477558136,738,90
2,0.10999999940395355,combined,0.716802179813385,0.4444444477558136,738,90
2,0.11999999731779099,entropy,0.7133058905601501,0.49494948983192444,729,99
2,0.11999999731779099,information_content,0.7133058905601501,0.49494948983192444,729,99
2,0.11999999731779099,probability_gap,0.7133058905601501,0.49494948983192444,729,99
2,0.11999999731779099,combined,0.7133058905601501,0.49494948983192444,729,99
2,0.12999999523162842,entropy,0.7170596122741699,0.4859813153743744,721,107
2,0.12999999523162842,information_content,0.7170596122741699,0.4859813153743744,721,107
2,0.12999999523162842,probability_gap,0.7170596122741699,0.4859813153743744,721,107
2,0.12999999523162842,combined,0.7170596122741699,0.4859813153743744,721,107
2,0.14000000059604645,entropy,0.7194951176643372,0.48695650696754456,713,115
2,0.14000000059604645,information_content,0.7194951176643372,0.48695650696754456,713,115
2,0.14000000059604645,probability_gap,0.7194951176643372,0.48695650696754456,713,115
2,0.14000000059604645,combined,0.7194951176643372,0.48695650696754456,713,115
2,0.14999999105930328,entropy,0.7215909361839294,0.49193549156188965,704,124
2,0.14999999105930328,information_content,0.7215909361839294,0.49193549156188965,704,124
2,0.14999999105930328,probability_gap,0.7215909361839294,0.49193549156188965,704,124
2,0.14999999105930328,combined,0.7215909361839294,0.49193549156188965,704,124
2,0.1599999964237213,entropy,0.7298850417137146,0.46212121844291687,696,132
2,0.1599999964237213,information_content,0.7298850417137146,0.46212121844291687,696,132
2,0.1599999964237213,probability_gap,0.7298850417137146,0.46212121844291687,696,132
2,0.1599999964237213,combined,0.7298850417137146,0.46212121844291687,696,132
2,0.17000000178813934,entropy,0.7369186282157898,0.44285714626312256,688,140
2,0.17000000178813934,information_content,0.7369186282157898,0.44285714626312256,688,140
2,0.17000000178813934,probability_gap,0.7369186282157898,0.44285714626312256,688,140
2,0.17000000178813934,combined,0.7369186282157898,0.44285714626312256,688,140
2,0.17999999225139618,entropy,0.7411764860153198,0.43918919563293457,680,148
2,0.17999999225139618,information_content,0.7411764860153198,0.43918919563293457,680,148
2,0.17999999225139618,probability_gap,0.7411764860153198,0.43918919563293457,680,148
2,0.17999999225139618,combined,0.7411764860153198,0.43918919563293457,680,148
2,0.1899999976158142,entropy,0.749627411365509,0.42038217186927795,671,157
2,0.1899999976158142,information_content,0.749627411365509,0.42038217186927795,671,157
2,0.1899999976158142,probability_gap,0.749627411365509,0.42038217186927795,671,157
2,0.1899999976158142,combined,0.749627411365509,0.42038217186927795,671,157
2,0.19999998807907104,entropy,0.7571644186973572,0.4060606062412262,663,165
2,0.19999998807907104,information_content,0.7571644186973572,0.4060606062412262,663,165
2,0.19999998807907104,probability_gap,0.7571644186973572,0.4060606062412262,663,165
2,0.19999998807907104,combined,0.7571644186973572,0.4060606062412262,663,165
2,0.20999999344348907,entropy,0.7648854851722717,0.39306357502937317,655,173
2,0.20999999344348907,information_content,0.7648854851722717,0.39306357502937317,655,173
2,0.20999999344348907,probability_gap,0.7648854851722717,0.39306357502937317,655,173
2,0.20999999344348907,combined,0.7648854851722717,0.39306357502937317,655,173
2,0.2199999988079071,entropy,0.7727975249290466,0.38121548295021057,647,181
2,0.2199999988079071,information_content,0.7727975249290466,0.38121548295021057,647,181
2,0.2199999988079071,probability_gap,0.7727975249290466,0.38121548295021057,647,181
2,0.2199999988079071,combined,0.7727975249290466,0.38121548295021057,647,181
2,0.22999998927116394,entropy,0.7821316719055176,0.3684210479259491,638,190
2,0.22999998927116394,information_content,0.7821316719055176,0.3684210479259491,638,190
2,0.22999998927116394,probability_gap,0.7821316719055176,0.3684210479259491,638,190
2,0.22999998927116394,combined,0.7821316719055176,0.3684210479259491,638,190
2,0.23999999463558197,entropy,0.7904762029647827,0.3585858643054962,630,198
2,0.23999999463558197,information_content,0.7904762029647827,0.3585858643054962,630,198
2,0.23999999463558197,probability_gap,0.7904762029647827,0.3585858643054962,630,198
2,0.23999999463558197,combined,0.7904762029647827,0.3585858643054962,630,198
2,0.25,entropy,0.8006430864334106,0.3446601927280426,622,206
2,0.25,information_content,0.8006430864334106,0.3446601927280426,622,206
2,0.25,probability_gap,0.8006430864334106,0.3446601927280426,622,206
2,0.25,combined,0.8006430864334106,0.3446601927280426,622,206
2,0.25999999046325684,entropy,0.8123980164527893,0.33023256063461304,613,215
2,0.25999999046325684,information_content,0.8123980164527893,0.33023256063461304,613,215
2,0.25999999046325684,probability_gap,0.8123980164527893,0.33023256063461304,613,215
2,0.25999999046325684,combined,0.8123980164527893,0.33023256063461304,613,215
2,0.26999998092651367,entropy,0.8198347091674805,0.3273542523384094,605,223
2,0.26999998092651367,information_content,0.8198347091674805,0.3273542523384094,605,223
2,0.26999998092651367,probability_gap,0.8198347091674805,0.3273542523384094,605,223
2,0.26999998092651367,combined,0.8198347091674805,0.3273542523384094,605,223
2,0.2800000011920929,entropy,0.8308207988739014,0.3160173296928406,597,231
2,0.2800000011920929,information_content,0.8308207988739014,0.3160173296928406,597,231
2,0.2800000011920929,probability_gap,0.8308207988739014,0.3160173296928406,597,231
2,0.2800000011920929,combined,0.8308207988739014,0.3160173296928406,597,231
2,0.28999999165534973,entropy,0.8404074907302856,0.3096234202384949,589,239
2,0.28999999165534973,information_content,0.8404074907302856,0.3096234202384949,589,239
2,0.28999999165534973,probability_gap,0.8404074907302856,0.3096234202384949,589,239
2,0.28999999165534973,combined,0.8404074907302856,0.3096234202384949,589,239
2,0.29999998211860657,entropy,0.8482758402824402,0.3104838728904724,580,248
2,0.29999998211860657,information_content,0.8482758402824402,0.3104838728904724,580,248
2,0.29999998211860657,probability_gap,0.8482758402824402,0.3104838728904724,580,248
2,0.29999998211860657,combined,0.8482758402824402,0.3104838728904724,580,248
2,0.3100000023841858,entropy,0.8583915829658508,0.3046875,572,256
2,0.3100000023841858,information_content,0.8583915829658508,0.3046875,572,256
2,0.3100000023841858,probability_gap,0.8583915829658508,0.3046875,572,256
2,0.3100000023841858,combined,0.8583915829658508,0.3046875,572,256
2,0.3199999928474426,entropy,0.8652482032775879,0.3068181872367859,564,264
2,0.3199999928474426,information_content,0.8652482032775879,0.3068181872367859,564,264
2,0.3199999928474426,probability_gap,0.8652482032775879,0.3068181872367859,564,264
2,0.3199999928474426,combined,0.8652482032775879,0.3068181872367859,564,264
2,0.32999998331069946,entropy,0.8741007447242737,0.30514705181121826,556,272
2,0.32999998331069946,information_content,0.8741007447242737,0.30514705181121826,556,272
2,0.32999998331069946,probability_gap,0.8741007447242737,0.30514705181121826,556,272
2,0.32999998331069946,combined,0.8741007447242737,0.30514705181121826,556,272
2,0.3400000035762787,entropy,0.8829981684684753,0.30604982376098633,547,281
2,0.3400000035762787,information_content,0.8829981684684753,0.30604982376098633,547,281
2,0.3400000035762787,probability_gap,0.8829981684684753,0.30604982376098633,547,281
2,0.3400000035762787,combined,0.8829981684684753,0.30604982376098633,547,281
2,0.3499999940395355,entropy,0.8923933506011963,0.30449825525283813,539,289
2,0.3499999940395355,information_content,0.8923933506011963,0.30449825525283813,539,289
2,0.3499999940395355,probability_gap,0.8923933506011963,0.30449825525283813,539,289
2,0.3499999940395355,combined,0.8923933506011963,0.30449825525283813,539,289
2,0.35999998450279236,entropy,0.9020715355873108,0.3030303120613098,531,297
2,0.35999998450279236,information_content,0.9020715355873108,0.3030303120613098,531,297
2,0.35999998450279236,probability_gap,0.9020715355873108,0.3030303120613098,531,297
2,0.35999998450279236,combined,0.9020715355873108,0.3030303120613098,531,297
2,0.3700000047683716,entropy,0.9120458960533142,0.3016393482685089,523,305
2,0.3700000047683716,information_content,0.9120458960533142,0.3016393482685089,523,305
2,0.3700000047683716,probability_gap,0.9120458960533142,0.3016393482685089,523,305
2,0.3700000047683716,combined,0.9120458960533142,0.3016393482685089,523,305
2,0.3799999952316284,entropy,0.9163424372673035,0.31210190057754517,514,314
2,0.3799999952316284,information_content,0.9163424372673035,0.31210190057754517,514,314
2,0.3799999952316284,probability_gap,0.9163424372673035,0.31210190057754517,514,314
2,0.3799999952316284,combined,0.9163424372673035,0.31210190057754517,514,314
2,0.38999998569488525,entropy,0.9229248762130737,0.31677019596099854,506,322
2,0.38999998569488525,information_content,0.9229248762130737,0.31677019596099854,506,322
2,0.38999998569488525,probability_gap,0.9229248762130737,0.31677019596099854,506,322
2,0.38999998569488525,combined,0.9229248762130737,0.31677019596099854,506,322
2,0.3999999761581421,entropy,0.9337349534034729,0.31515151262283325,498,330
2,0.3999999761581421,information_content,0.9337349534034729,0.31515151262283325,498,330
2,0.3999999761581421,probability_gap,0.9337349534034729,0.31515151262283325,498,330
2,0.3999999761581421,combined,0.9337349534034729,0.31515151262283325,498,330
2,0.4099999964237213,entropy,0.9366053342819214,0.32743361592292786,489,339
2,0.4099999964237213,information_content,0.9366053342819214,0.32743361592292786,489,339
2,0.4099999964237213,probability_gap,0.9366053342819214,0.32743361592292786,489,339
